V1	V2
XP_015773195.1	GO:0016020;GO:0032301;GO:0032302;GO:0000228;GO:0000784;GO:0043531;GO:0005524;GO:0016887;GO:0019237;GO:0003684;GO:0032181;GO:0000406;GO:0000400;GO:0032137;GO:0000404;GO:0000287;GO:0032357;GO:0032138;GO:0032142;GO:0032143;GO:0003697;GO:0000403;GO:0030183;GO:0007050;GO:0008340;GO:0006302;GO:0007281;GO:0001701;GO:0031573;GO:0042771;GO:0045190;GO:0043570;GO:0008584;GO:0006311;GO:0000710;GO:0043524;GO:0045128;GO:0006119;GO:0051096;GO:0006301;GO:0007131;GO:0010224;GO:0010165;GO:0016446
XP_015773197.1	GO:0005887;GO:0031513;GO:0004930;GO:0004983;GO:0007166;GO:0007186;GO:0051384
XP_015773198.1	GO:0016021;GO:0005886;GO:0004983
XP_015773201.1	GO:0016874
XP_015773202.1	GO:0016021;GO:0005886;GO:0001594
XP_015773205.1	GO:0004252
XP_015773207.1	GO:0005737;GO:0005509
XP_015773208.1	GO:0005737;GO:0070062;GO:0005794;GO:0000139;GO:0043231;GO:0005654;GO:0051020;GO:0043001;GO:0045773;GO:0000042
XP_015773209.1	GO:0005758;GO:0005634
XP_015773210.1	GO:0005794;GO:0000139;GO:0016021;GO:0048471;GO:0030246;GO:0046872;GO:0004653;GO:0016266;GO:0006493
XP_015773211.1	GO:0005814;GO:0005794;GO:0005542;GO:0030412;GO:0030409;GO:0006548;GO:0019556;GO:0019557;GO:0035999
XP_015773212.1	GO:0005789;GO:0012507;GO:0000139;GO:0016021;GO:0015485;GO:0008203;GO:0032933;GO:0016905
XP_015773216.1	GO:0009897;GO:0005615;GO:0016021;GO:0005509;GO:0030414;GO:0060612;GO:0097211;GO:0048609;GO:0042981;GO:0010468;GO:2000354;GO:0007338
XP_015773227.1	GO:0005737;GO:0005829;GO:0005794;GO:0016020;GO:0005086;GO:0004842;GO:0021702;GO:0010507;GO:0050885;GO:0031175;GO:0006810;GO:0004869;GO:0008270;GO:0005622;GO:0006464;GO:0006512;GO:0010992
XP_015773235.1	GO:0005789;GO:0012507;GO:0000139;GO:0016021;GO:0015485;GO:0008203;GO:0032933
XP_015773236.1	GO:0005634;GO:0043565;GO:0007275;GO:0006355;GO:0003700;GO:0003677
XP_015773240.1	GO:0012505;GO:0000139;GO:0005795;GO:0016021;GO:0030246;GO:0046872;GO:0004653;GO:0009312;GO:0006486
XP_015773242.1	GO:0005634;GO:0000977;GO:0001077;GO:0001228;GO:0030901;GO:0043524;GO:0001764;GO:0006357;GO:0007605;GO:0003677;GO:0003700;GO:0006355
XP_015773244.1	GO:0000243;GO:0016607;GO:0005634;GO:0071011;GO:0034693;GO:0005689;GO:0003729;GO:0000166;GO:0017069;GO:0000398;GO:0003676
XP_015773251.1	GO:0005739;GO:0051537;GO:0046872
XP_015773252.1	GO:1990716;GO:0005737;GO:0005874;GO:0015630;GO:0005634;GO:0097228;GO:0030317;GO:0007288;GO:0021591
XP_015773254.1	GO:0005789;GO:0016021;GO:0008203
XP_015773256.1	GO:0005096;GO:0007165
XP_015773257.1	GO:0005737;GO:0003730;GO:0000166;GO:0008494;GO:0070935;GO:0030154;GO:0007126;GO:0007275;GO:0045948;GO:0007283
XP_015773266.1	GO:0031225;GO:0045177;GO:0016324;GO:0016323;GO:0060170;GO:0031410;GO:0016023;GO:0005615;GO:0005794;GO:0045121;GO:0072372;GO:0000922;GO:0005509;GO:0010033
XP_015773268.1	GO:0030673;GO:0030424;GO:0009986;GO:0030425;GO:0005769;GO:0005794;GO:0016021;GO:0044224;GO:0016020;GO:0043025;GO:0043204;GO:0008076;GO:0019899;GO:0030534;GO:0007420;GO:0007155;GO:0021987;GO:0045163;GO:0007612;GO:0021761;GO:0031175;GO:0008038;GO:0071205;GO:0035176;GO:0021756;GO:0071109;GO:0021794;GO:0019226;GO:0042297;GO:0071625
XP_015773269.1	GO:0016021;GO:0043209;GO:0033270;GO:0005886;GO:0017124;GO:0007155;GO:0007010;GO:0050885;GO:0050884;GO:0031175;GO:0048812;GO:0019227;GO:0030913;GO:0002175
XP_015773274.1	GO:0005776;GO:0005789;GO:0005654;GO:0005886;GO:0016308;GO:0016309;GO:0005524;GO:2000786;GO:0004431
XP_015773275.1	GO:0005737;GO:0016020;GO:0016309;GO:0005524
XP_015773276.1	GO:0005783;GO:0016021;GO:0016020;GO:0008250;GO:0004579;GO:0043686;GO:0030433;GO:0006516;GO:0043687;GO:0018279;GO:0006986;GO:0004576;GO:0006486
XP_015773279.1	GO:0031410;GO:0005886;GO:0007165;GO:0006950;GO:0006979
XP_015773280.1	GO:0031012;GO:0005576;GO:0005615;GO:0005509;GO:0005112;GO:0001525;GO:0001568;GO:0007155;GO:0030336;GO:0045746;GO:0001938;GO:0030334;GO:0001570
XP_015773281.1	GO:0015629;GO:1904115;GO:0005938;GO:0005737;GO:0009898;GO:0016023;GO:0005789;GO:0005925;GO:0031673;GO:0030056;GO:0016021;GO:0014704;GO:0005882;GO:0016020;GO:0015630;GO:0035371;GO:0005635;GO:0005634;GO:0097038;GO:0048471;GO:0014069;GO:0042383;GO:0001725;GO:0030018;GO:0005509;GO:0051010;GO:0042803;GO:0007409;GO:0007155;GO:0045104;GO:0046907;GO:0008090
XP_015773284.1	GO:0015629;GO:0030424;GO:0009925;GO:0005604;GO:0005938;GO:0031252;GO:0005737;GO:0016023;GO:0005829;GO:0005789;GO:0070062;GO:0005925;GO:0031673;GO:0030056;GO:0016021;GO:0005882;GO:0045111;GO:0015630;GO:0035371;GO:0005635;GO:0005634;GO:0030018;GO:0005509;GO:0005178;GO:0051010;GO:0008022;GO:0042803;GO:0007155;GO:0048870;GO:0007010;GO:0031581;GO:0007229;GO:0045104;GO:0030011;GO:0000226;GO:0009611
XP_015773285.1	GO:0030054;GO:0016021;GO:0008021;GO:0030672;GO:0022891
XP_015773286.1	GO:0016021;GO:0015293;GO:0006814;GO:0005215;GO:0016020
XP_015773287.1	GO:0005794;GO:0003700;GO:0009653;GO:0005515
XP_015773288.1	GO:0000166;GO:0044822;GO:0008173;GO:0006396
XP_015773289.1	GO:0005737;GO:0005794;GO:0016020;GO:0005874;GO:0005886;GO:0032587;GO:0016887;GO:0005509;GO:0043001;GO:0030177;GO:0010632;GO:0051893;GO:0032886;GO:0016055;GO:0042060
XP_015773290.1	GO:0016235;GO:0005776;GO:0005737;GO:0031410;GO:0005783;GO:0005634;GO:0048471;GO:0005886;GO:0000502;GO:0031593;GO:0019904;GO:0035973;GO:0071456;GO:0030433;GO:1901340;GO:1903071;GO:0031398;GO:1902175;GO:0031396;GO:0006464
XP_015773293.1	GO:0005737;GO:0005886;GO:0098793;GO:0005509;GO:0005544;GO:0030276;GO:0019905;GO:0048791;GO:0006887;GO:0045956;GO:0032024;GO:0031340;GO:0008104
XP_015773297.1	GO:0005739;GO:0046872;GO:0004722;GO:0006470;GO:0003824
XP_015773298.1	GO:0070062;GO:0005925;GO:0016021;GO:0043202;GO:0005765;GO:0004872;GO:0006622;GO:0007155;GO:0016020;GO:0005764;GO:0007600
XP_015773300.1	GO:0005737;GO:0005739;GO:0005634;GO:0048471;GO:0033063;GO:0033065;GO:0005657;GO:0005524;GO:0003677;GO:0008094;GO:0006310;GO:0006281;GO:0000724;GO:0010971;GO:0007062;GO:0003684
XP_015773302.1	GO:0030014;GO:0016020
XP_015773303.1	GO:0016021
XP_015773307.1	GO:0005737;GO:0016607;GO:0005654;GO:0005634;GO:0005682;GO:0043021;GO:0006397;GO:0010923;GO:0008380
XP_015773310.1	GO:0030669;GO:0031901;GO:0030139;GO:0016021;GO:0005886;GO:0030246;GO:0005537;GO:0002479;GO:0051607;GO:0006898
XP_015773311.1	GO:0030054;GO:0005737;GO:0001650;GO:0044822;GO:0006364;GO:0003847
XP_015773312.1	GO:0005737;GO:0005634;GO:0005524;GO:0004674;GO:0004702;GO:0006915;GO:0035329;GO:0006468
XP_015773313.1	GO:0031301;GO:0005774;GO:0005773;GO:0015809;GO:0051453;GO:0007034;GO:0007033;GO:0016020
XP_015773314.1	GO:0000324;GO:0016021;GO:0005774;GO:0015809;GO:0015819;GO:0051453;GO:0016020
XP_015773316.1	GO:0005524;GO:0004693;GO:0004672;GO:0006468;GO:0004713;GO:0004674
XP_015773334.1	GO:0005925;GO:0016021
XP_015773343.1	GO:0002080;GO:0001669;GO:0016021;GO:0036126;GO:0097524;GO:0047372;GO:0042562;GO:0003707;GO:0007340;GO:0046464;GO:0030336;GO:0032570;GO:0009611;GO:0048240;GO:0043401
XP_015773344.1	GO:0005887;GO:0004963;GO:0008528;GO:0007190;GO:0007189;GO:0042699;GO:0009755;GO:0070374;GO:0014068;GO:0001545;GO:0045670;GO:0010738;GO:0001584;GO:0007186;GO:0016021;GO:0004672;GO:0005524;GO:0006468;GO:0004996
XP_015773346.1	GO:0016021;GO:0005524;GO:0004702;GO:0004675;GO:0007178;GO:0016020;GO:0005024;GO:0004672;GO:0006468;GO:0004713;GO:0004674;GO:0004682;GO:0004691;GO:0005952;GO:0005956;GO:0008603;GO:0008605;GO:0016362
XP_015773348.1	GO:0005581;GO:0005576;GO:0005201
XP_015773349.1	GO:0005581;GO:0005588;GO:0031012;GO:0005201;GO:0046872;GO:0046332;GO:0071230;GO:0030199;GO:0048592;GO:1903225;GO:0001503;GO:0001501;GO:0043588;GO:0005737;GO:0006817
XP_015773351.1	GO:0005664;GO:0005524;GO:0003677;GO:0006260
XP_015773352.1	GO:0005524;GO:0004693;GO:0051301;GO:0007067
XP_015773353.1	GO:0045178;GO:0016021;GO:0048185;GO:0005524;GO:0046872;GO:0004702;GO:0004675;GO:0032924;GO:0009798;GO:0008283;GO:0061550;GO:0048333;GO:1901389;GO:0043525;GO:0007178;GO:0016020;GO:0004672;GO:0006468;GO:0004713;GO:0004674;GO:0004682;GO:0004691;GO:0005952;GO:0005956;GO:0008603;GO:0008605;GO:0016362
XP_015773354.1	GO:0030054;GO:0005829;GO:0070382;GO:0019898;GO:0016021;GO:0097038;GO:0005886;GO:0030672;GO:0005509;GO:0005544;GO:0030276;GO:0001786;GO:0019905;GO:0060478;GO:0048791;GO:0017158;GO:0006906;GO:0005215;GO:0006810;GO:0008021;GO:0016020;GO:0003899;GO:0007268
XP_015773359.1	GO:0005737;GO:0006915;GO:0006869;GO:0006911
XP_015773361.1	GO:0005581;GO:0005578;GO:0007155
XP_015773366.1	GO:0030054;GO:0016021;GO:0030672;GO:0046872
XP_015773368.1	GO:0030054;GO:0031045;GO:0070382;GO:0016021;GO:0005886;GO:0030141;GO:0030667;GO:0030672;GO:0005509;GO:0005544;GO:0030276;GO:0005546;GO:0001786;GO:0019905;GO:0048791;GO:0005513;GO:0045956;GO:0017158;GO:0050796;GO:0006906;GO:0005215;GO:0006810;GO:0008021;GO:0016020;GO:0003899;GO:0007268
XP_015773369.1	GO:0070382;GO:0016021;GO:0005886;GO:0098793;GO:0030658;GO:0005509;GO:0005544;GO:0030276;GO:0005546;GO:0001786;GO:0019905;GO:0048791;GO:0007268;GO:0045956;GO:0017158;GO:0007608;GO:0006906;GO:0005215;GO:0006810;GO:0008021;GO:0016020;GO:0003899
XP_015773372.1	GO:0001673;GO:0005524;GO:0006302;GO:0007144;GO:0007141;GO:0001556;GO:0048477;GO:0007131;GO:0007286;GO:0007283;GO:0007130;GO:0000166;GO:0017111;GO:0008568
XP_015773373.1	GO:0005814;GO:0046599
XP_015773375.1	GO:0030119;GO:0030131;GO:0030669;GO:0030136;GO:0030665;GO:0005737;GO:0030659;GO:0005829;GO:0005794;GO:0000139;GO:0043231;GO:0005765;GO:0016020;GO:0055037;GO:0032588;GO:0030742;GO:0019894;GO:0008565;GO:0017137;GO:0005215;GO:0019886;GO:0035646;GO:0090160;GO:0006886;GO:0032438;GO:0043323;GO:0045954;GO:0050690;GO:0005198;GO:0005905;GO:0006461;GO:0030130
XP_015773376.1	GO:0005622;GO:0005871;GO:0031966;GO:0005524;GO:0016887;GO:0003777;GO:0030705;GO:0007018;GO:0007005;GO:0072384
XP_015773377.1	GO:0005634;GO:0005667;GO:0003677;GO:0003700;GO:0098534;GO:0000278;GO:0044458;GO:1903251;GO:0045944;GO:0006351;GO:0000074;GO:0006355
XP_015773378.1	GO:0000151;GO:0043161
XP_015773379.1	GO:0005789;GO:0016021;GO:0004144;GO:0050252;GO:0019432;GO:0004772;GO:0017066
XP_015773382.1	GO:0005737;GO:0005654;GO:0044822;GO:0045087
XP_015773383.1	GO:0005524;GO:0004674;GO:0004672;GO:0006468;GO:0004713;GO:0004682;GO:0004691;GO:0005952;GO:0005956;GO:0008603;GO:0008605;GO:0004685;GO:0007268;GO:0048167
XP_015773384.1	GO:0016021
XP_015773385.1	GO:0005829;GO:0005634;GO:0016874;GO:0051059;GO:0061630;GO:0004842;GO:0008270;GO:0051092;GO:0016567;GO:0010992
XP_015773387.1	GO:0031672;GO:0016324;GO:0016323;GO:0043034;GO:0005856;GO:0005829;GO:0014704;GO:0005622;GO:0031430;GO:0045121;GO:0043005;GO:0005886;GO:0045211;GO:0042383;GO:0030315;GO:0030018;GO:0051117;GO:0008093;GO:0019899;GO:0044325;GO:0030674;GO:0019901;GO:0030507;GO:0005200;GO:0086014;GO:0086066;GO:0003283;GO:0006874;GO:0034613;GO:0006888;GO:0086046;GO:0030913;GO:1901021;GO:0051928;GO:2001259;GO:0010628;GO:1901018;GO:0043268;GO:0034394;GO:0070972;GO:0036309;GO:0033365;GO:0072659;GO:0036371;GO:0050821;GO:0072661;GO:0098910;GO:1901019;GO:0051924;GO:0086004;GO:0055117;GO:0010882;GO:0010881;GO:0002027;GO:0086091;GO:0031647;GO:0051279;GO:0098907;GO:0060307;GO:0051597;GO:0086015;GO:0086070;GO:0070296;GO:0033292;GO:0086005
XP_015773391.1	GO:0005856;GO:0005654;GO:0005634;GO:0003714;GO:0035987;GO:0006936;GO:0000122;GO:1900034
XP_015773392.1	GO:0016021
XP_015773394.1	GO:0005737;GO:0003962;GO:0047982;GO:0018826;GO:0030170;GO:0071266;GO:0019343;GO:0019346;GO:0006520;GO:0004123
XP_015773396.1	GO:0005634;GO:0043565;GO:0006355;GO:0003677;GO:0003700;GO:0004722
XP_015773397.1	GO:0005634;GO:0043565;GO:0003705;GO:0001745;GO:0048813;GO:0045317;GO:0007476;GO:0007474;GO:0042693;GO:0045926;GO:0035310;GO:0045944;GO:0045893;GO:0006351
XP_015773399.1	GO:0005634;GO:0030154;GO:0045893;GO:0007283
XP_015773401.1	GO:0005829;GO:0012505;GO:0005622;GO:0005886;GO:0005096;GO:0017137;GO:0090630;GO:0006886;GO:0043087;GO:0031338;GO:0042147
XP_015773406.1	GO:0005737;GO:0005634;GO:0006915;GO:0016567;GO:2000001
XP_015773427.1	GO:0008270;GO:0045824;GO:0000151;GO:0004842;GO:0016567;GO:0009719;GO:0005164;GO:0033209
XP_015773432.1	GO:0005737;GO:0030659;GO:0012505;GO:0070062;GO:0005622;GO:0005096;GO:0017137;GO:0090630;GO:0032869;GO:0006886;GO:0061024;GO:0031338;GO:0016192
XP_015773436.1	GO:0005634;GO:0044822;GO:0006397
XP_015773437.1	GO:0005829;GO:0005783;GO:0005794;GO:0048471;GO:0032587;GO:0042383;GO:0047555;GO:0046872;GO:0046069;GO:0046068;GO:0010613;GO:0007165;GO:0004114
XP_015773440.1	GO:0005634;GO:0008296;GO:0008853;GO:0000287;GO:0003676;GO:0042803;GO:0006259;GO:0006281
XP_015773443.1	GO:0048786;GO:0046872;GO:0004722;GO:0031625;GO:0030517;GO:0051965;GO:0006470;GO:0008287;GO:0003824;GO:0000158;GO:0004721;GO:0004723;GO:0004724;GO:0005963;GO:0008420;GO:0008597;GO:0015071;GO:0017018;GO:0017020;GO:0017023;GO:0030357
XP_015773444.1	GO:0005737;GO:0005794;GO:0043231;GO:0005654;GO:0005886;GO:0046872;GO:0000978;GO:0001077;GO:0001525;GO:0071407;GO:1901653;GO:0060576;GO:0030033;GO:0000122;GO:0008284;GO:0045600;GO:0045944;GO:0032534;GO:0035914;GO:0006366;GO:0003676;GO:0005634;GO:0008270
XP_015773445.1	GO:0005634;GO:0003677;GO:0003713;GO:0003700;GO:0008270;GO:0007411;GO:0048813;GO:0045893;GO:0006357;GO:0006351;GO:0003676
XP_015773447.1	GO:0046872
XP_015773455.1	GO:0005737;GO:0005634;GO:0005524;GO:0046872;GO:0004672;GO:0004674;GO:0086069;GO:1903779;GO:0055117;GO:0002027;GO:0006950;GO:0033554;GO:0061077
XP_015773456.1	GO:0005737;GO:0043209;GO:0005634;GO:0044822
XP_015773460.1	GO:0005634;GO:0003677;GO:0015074;GO:0006313
XP_015773462.1	GO:0035145;GO:0000166
XP_015773463.1	GO:0080008;GO:0016021;GO:0005730;GO:0016567
XP_015773464.1	GO:0000796;GO:0005829;GO:0005634;GO:0051301;GO:0007076;GO:0000278;GO:0007067
XP_015773467.1	GO:0005829;GO:0005654;GO:0019005;GO:0008013;GO:0016874;GO:0061630;GO:0004842;GO:0060444;GO:0071407;GO:0038095;GO:0000086;GO:0033598;GO:0043433;GO:0045879;GO:0045892;GO:0038061;GO:0042753;GO:0045862;GO:0045893;GO:0051437;GO:0043161;GO:0006470;GO:0031648;GO:0000209;GO:0016567;GO:0060828;GO:0042752;GO:0043122;GO:0061136;GO:0048511;GO:0031146;GO:0007165;GO:0002223;GO:0051403;GO:0050852;GO:0006511;GO:0016032;GO:0016055;GO:0016905
XP_015773469.1	GO:0000015;GO:0000287;GO:0004634;GO:0006096
XP_015773470.1	GO:0016324;GO:0031526;GO:0070062;GO:0005887;GO:0016020;GO:0005524;GO:0015226;GO:0015491;GO:0030165;GO:0015651;GO:0015293;GO:0007512;GO:0009437;GO:0015879;GO:0007626;GO:0007005;GO:0060731;GO:0015697;GO:0052106;GO:0048608;GO:0006814;GO:0070715
XP_015773474.1	GO:0005634;GO:0003677;GO:0046872;GO:0003700;GO:0006355;GO:0006351;GO:0003676;GO:0008270
XP_015773476.1	GO:0035145;GO:0003676;GO:0000166
XP_015773480.1	GO:0016602;GO:0005654;GO:0005634;GO:0032993;GO:0001046;GO:0003677;GO:0003700;GO:0045893;GO:0006355;GO:0048511;GO:0006351
XP_015773481.1	GO:0071013;GO:0005829;GO:0034709;GO:0043186;GO:0071011;GO:0005732;GO:0034719;GO:0097526;GO:0005685;GO:0005689;GO:0005686;GO:0071004;GO:0005687;GO:0005682;GO:0005683;GO:0003723;GO:0000398;GO:0000387;GO:0005634;GO:0006397;GO:0030529
XP_015773484.1	GO:0005903;GO:0016021;GO:0005044;GO:0004252;GO:0004295;GO:0006508;GO:0004263;GO:0004289;GO:0008132;GO:0008243;GO:0008991;GO:0016808;GO:0004275
XP_015773499.1	GO:0005737;GO:0071204;GO:0005730;GO:0005634;GO:0008408;GO:0071207;GO:0046872;GO:0043022;GO:0019843;GO:0000467;GO:0031047;GO:0031125;GO:0003677;GO:0004527;GO:0005622;GO:0004518;GO:0016788;GO:0042578
XP_015773505.1	GO:0030054;GO:0034707;GO:1902711;GO:0005887;GO:0005886;GO:0045211;GO:0005254;GO:0005230;GO:0004890;GO:0007268;GO:0007214;GO:0034220;GO:0006810
XP_015773507.1	GO:0005913;GO:0005737;GO:0098641;GO:0005096;GO:0032956;GO:0030833;GO:2000145;GO:0008360;GO:0051056;GO:0007264
XP_015773508.1	GO:0005737;GO:0030429;GO:0030170;GO:0034354;GO:0043420;GO:0097053;GO:0019805;GO:0019441;GO:0006569;GO:0009435
XP_015773516.1	GO:0005576;GO:0005554;GO:0005021;GO:0005524;GO:0006468
XP_015773526.1	GO:0004519;GO:0046872
XP_015773527.1	GO:0005737;GO:0000228;GO:0016607;GO:0000445;GO:0003729;GO:0030154;GO:0006406;GO:0006397;GO:0032786;GO:0008380
XP_015773531.1	GO:0005737;GO:0005829;GO:0019898;GO:0016020;GO:0005654;GO:0046872;GO:0052629;GO:0004438;GO:0004722;GO:0004725;GO:0042149;GO:0016236;GO:1904562;GO:0006661;GO:0046856;GO:0006470;GO:2000785;GO:0004721;GO:0004437;GO:0046839;GO:0001668;GO:0008138;GO:0008252;GO:0008330;GO:0008579;GO:0008969;GO:0016312;GO:0016791;GO:0017017;GO:0017161;GO:0019175;GO:0019178;GO:0019198;GO:0030351;GO:0030352;GO:0042576
XP_015773532.1	GO:0005622;GO:0030992;GO:0005525;GO:0007264
XP_015773533.1	GO:0005622;GO:0031624;GO:0061630;GO:0008270;GO:0032436;GO:0000209;GO:0003676;GO:0005634;GO:0009719;GO:0005164;GO:0033209
XP_015773534.1	GO:0005829;GO:0034709;GO:0034719;GO:0005681;GO:0005685;GO:0005687;GO:0005683;GO:0003723;GO:0000387;GO:0005634;GO:0005732;GO:0006397;GO:0030529;GO:0030532
XP_015773535.1	GO:0070062;GO:0046872;GO:0004725
XP_015773536.1	GO:0005737;GO:0005634;GO:0005524;GO:0000287;GO:0004674;GO:0035556;GO:0030099;GO:0006468;GO:0004672;GO:0004713;GO:0004675;GO:0004676;GO:0004677;GO:0004679;GO:0004680;GO:0004681;GO:0004683;GO:0004686;GO:0004688;GO:0004689;GO:0004690;GO:0004692;GO:0004693;GO:0004694;GO:0004695;GO:0004696;GO:0004697;GO:0004698;GO:0004700;GO:0004701;GO:0004702;GO:0004703;GO:0004704;GO:0004705;GO:0004706;GO:0004707;GO:0004708;GO:0004709;GO:0004710;GO:0004711;GO:0004712;GO:0004714;GO:0004715;GO:0004716;GO:0004718;GO:0008338;GO:0008339;GO:0008349;GO:0008384;GO:0008443;GO:0008545;GO:0008607;GO:0008819;GO:0016307;GO:0016538;GO:0016773;GO:0016908;GO:0016909;GO:0018720;GO:0019199;GO:0019912;GO:0019914;GO:0035004;GO:0042556;GO:0042557
XP_015773537.1	GO:0005737;GO:0045171;GO:0005654;GO:0008270;GO:0060348
XP_015773538.1	GO:0042995;GO:0005737;GO:0005887;GO:0016020;GO:0043005;GO:0005332;GO:0042165;GO:0005328;GO:0007420;GO:0007268;GO:0006836;GO:0042493
XP_015773544.1	GO:0005737;GO:0005730;GO:0005524;GO:0004674;GO:0004672;GO:0006468;GO:0004713
XP_015773545.1	GO:0005737;GO:0005925;GO:0016020;GO:0043005;GO:0005654;GO:0005634;GO:0005524;GO:0031072;GO:0046982;GO:0004674;GO:0008270;GO:0051444;GO:0032233;GO:0045773;GO:0051496;GO:0006468;GO:0004672;GO:0004713;GO:0004682;GO:0004691;GO:0005952;GO:0005956;GO:0008603;GO:0008605
XP_015773546.1	GO:0005654;GO:0005524;GO:0004674;GO:0004672;GO:0006468;GO:0004713;GO:0004682;GO:0004691;GO:0005952;GO:0005956;GO:0008603;GO:0008605
XP_015773547.1	GO:0005634;GO:0005524;GO:0004674;GO:0004672;GO:0006468;GO:0004713;GO:0004682;GO:0004691;GO:0005952;GO:0005956;GO:0008603;GO:0008605
XP_015773549.1	GO:0050660;GO:0004497;GO:0004499;GO:0050661;GO:0050832;GO:0055114;GO:0006118
XP_015773550.1	GO:0050660;GO:0004497;GO:0004499;GO:0050661;GO:0055114;GO:0006118
XP_015773553.1	GO:0005737;GO:0005739;GO:0016363;GO:0005654;GO:0005634;GO:0017053;GO:0046872;GO:0042803;GO:0003714;GO:0003700;GO:0045444;GO:0045599;GO:0010977;GO:0045892;GO:0051101;GO:0006355;GO:0006351;GO:0005669;GO:0006352;GO:0016986
XP_015773555.1	GO:0005737;GO:0043596;GO:0042393;GO:0000724;GO:0031297
XP_015773557.1	GO:0005829;GO:0005769;GO:0005783;GO:0044233;GO:0005764;GO:0042470;GO:0033162;GO:0016020;GO:0005739;GO:0045335;GO:0030670;GO:0005886;GO:0005802;GO:0035650;GO:0035651;GO:0036461;GO:0005525;GO:0030742;GO:0003924;GO:0035646;GO:1903232;GO:0090383;GO:0060155;GO:0072657;GO:0015031;GO:0007264
XP_015773558.1	GO:0043248;GO:0030163
XP_015773559.1	GO:0031083;GO:0046907
XP_015773560.1	GO:0005769;GO:0005783;GO:0044233;GO:0042470;GO:0033162;GO:0016020;GO:0005741;GO:0005739;GO:0045335;GO:0030670;GO:0005802;GO:0035650;GO:0035651;GO:0036461;GO:0005525;GO:0030742;GO:0003924;GO:0019882;GO:0035646;GO:1903232;GO:0032438;GO:0090382;GO:0007264;GO:0015031
XP_015773561.1	GO:0005769;GO:0005783;GO:0044233;GO:0042470;GO:0033162;GO:0016020;GO:0005741;GO:0005739;GO:0045335;GO:0030670;GO:0005802;GO:0035650;GO:0035651;GO:0036461;GO:0005525;GO:0030742;GO:0003924;GO:0019882;GO:0035646;GO:1903232;GO:0090382;GO:0007264;GO:0015031
XP_015773563.1	GO:0005777;GO:0003995;GO:0003997;GO:0009055;GO:0000062;GO:0050660;GO:0052890;GO:0033539;GO:0055088;GO:0006635;GO:0006118;GO:0016491
XP_015773564.1	GO:0005737;GO:0005887;GO:0043005;GO:0005332;GO:0042165;GO:0005328;GO:0007420;GO:0007268;GO:0015812;GO:0006836;GO:0042493
XP_015773565.1	GO:0005813;GO:0005737;GO:0005730;GO:0005654;GO:0005634;GO:0000994;GO:0001030;GO:0001031;GO:0001032;GO:0016480;GO:0070217;GO:0006351
XP_015773566.1	GO:0005634;GO:0043565;GO:0001228;GO:0006357;GO:0003677;GO:0006355
XP_015773567.1	GO:0072562;GO:0005737;GO:0005927;GO:0031594;GO:0001917;GO:0001750;GO:0042383;GO:0032420;GO:0005509;GO:0000287;GO:0042803;GO:0055074;GO:0071318;GO:0045494;GO:0007204;GO:0004723
XP_015773569.1	GO:0000177;GO:0005829;GO:0000178;GO:0000176;GO:0005730;GO:0005654;GO:0005634;GO:0000175;GO:0017091;GO:0003723;GO:0043928;GO:0000467;GO:0071028;GO:0071042;GO:0071035;GO:0071038;GO:0034427;GO:0043488;GO:0006401;GO:0006364;GO:0034473;GO:0034475;GO:0034476;GO:0006396;GO:0004534;GO:0016896
XP_015773570.1	GO:0005737;GO:0005634;GO:0046872;GO:0061711;GO:0008033;GO:0006508;GO:0008450;GO:0008270;GO:0004222;GO:0004249;GO:0008133;GO:0008319;GO:0030402;GO:0006950;GO:0033554;GO:0061077
XP_015773571.1	GO:0042995;GO:0005634;GO:0048471;GO:0005886;GO:0008599;GO:0061028;GO:1902309;GO:1903589;GO:0035307;GO:0051489;GO:0014066
XP_015773572.1	GO:0005886;GO:0008599
XP_015773573.1	GO:0005634;GO:0005524;GO:0061631
XP_015773574.1	GO:0005829;GO:0070062;GO:0005743;GO:0005739;GO:0005777;GO:0004450;GO:0000287;GO:0051287;GO:0006103;GO:0006097;GO:0006102;GO:0006099
XP_015773580.1	GO:0005634;GO:0005840;GO:0003735;GO:0006412
XP_015773583.1	GO:0005887;GO:0005886;GO:0046935;GO:0004951;GO:0015054;GO:0004435;GO:0031741;GO:0008283;GO:0007166;GO:0007586;GO:0048565;GO:0007631;GO:0001696;GO:0048732;GO:0007200;GO:0008284;GO:0007204;GO:0007600
XP_015773585.1	GO:0005634;GO:0008301;GO:0000981;GO:0043565;GO:0003700;GO:0006351;GO:0006355
XP_015773588.1	GO:0034707;GO:0005769;GO:0031901;GO:0005886;GO:0005524;GO:0015106;GO:0005260;GO:0005254;GO:0019869;GO:0015108;GO:0071320;GO:0051454;GO:0060081;GO:0048240;GO:0006810;GO:0016021;GO:0042626;GO:0016887;GO:0000166;GO:0017111
XP_015773590.1	GO:0005739;GO:0016787;GO:0001584;GO:0007186;GO:0016021;GO:0046677;GO:0047420
XP_015773591.1	GO:0005737;GO:0005739;GO:0016787
XP_015773594.1	GO:0005737;GO:0005634
XP_015773598.1	GO:0005576;GO:0046872;GO:0004806;GO:0016042
