emblId	Go_terms
ENSDARG00000078859	GO:0003674;GO:0005739;GO:0016020;GO:0016021;GO:2001238
ENSDARG00000078864	GO:0000082;GO:0000166;GO:0000922;GO:0004672;GO:0004674;GO:0005524;GO:0005634;GO:0006468;GO:0007067;GO:0016301;GO:0016310;GO:0016740;GO:0018105;GO:0035329;GO:0043065;GO:0046620;GO:0060027
ENSDARG00000078865	GO:0002040;GO:0003677;GO:0008270;GO:0048793
ENSDARG00000078866	GO:0016020;GO:0016021
ENSDARG00000078868	GO:0016020;GO:0016021
ENSDARG00000078875	GO:0005179;GO:0005576
ENSDARG00000078876	GO:0003674;GO:0005575;GO:0008150
ENSDARG00000078887	GO:0000166;GO:0000287;GO:0004012;GO:0005524;GO:0005886;GO:0015914;GO:0016020;GO:0016021;GO:0016787;GO:0046872
ENSDARG00000078888	GO:0005096;GO:0007165;GO:0007264;GO:0043087;GO:0060070
ENSDARG00000078890	GO:0005543;GO:0012505;GO:0019898;GO:0046872
ENSDARG00000078894	GO:0003676;GO:0005575;GO:0006479;GO:0008168;GO:0008276;GO:0032259
ENSDARG00000078898	GO:0005509;GO:0005886;GO:0007155;GO:0007156;GO:0016020;GO:0016021
ENSDARG00000078915	GO:0004222;GO:0005509;GO:0006508;GO:0008233;GO:0008237;GO:0008270;GO:0016787;GO:0031012;GO:0046872
ENSDARG00000078916	GO:0009953
ENSDARG00000078917	GO:0003674;GO:0005575;GO:0008150
ENSDARG00000078929	GO:0016020;GO:0016021
ENSDARG00000078935	GO:0006464;GO:0018095
ENSDARG00000078940	GO:0005509;GO:0005886;GO:0007155;GO:0007156;GO:0016020;GO:0016021
ENSDARG00000078941	GO:0000786;GO:0003677;GO:0005634;GO:0005694;GO:0016020;GO:0016021;GO:0046982
ENSDARG00000078947	GO:0005813;GO:0043009;GO:0051297
ENSDARG00000078953	GO:0006897;GO:0030128
ENSDARG00000078959	GO:0005216;GO:0005244;GO:0005245;GO:0005886;GO:0006810;GO:0006811;GO:0016020;GO:0016021;GO:0034765;GO:0055085;GO:0072345;GO:0086010
ENSDARG00000078966	GO:0000166;GO:0000398;GO:0003676;GO:0005634
ENSDARG00000078970	GO:0004896;GO:0016020;GO:0016021;GO:0033077
ENSDARG00000078973	GO:0000166;GO:0004849;GO:0005524;GO:0005829;GO:0006206;GO:0008152;GO:0016301;GO:0016310;GO:0016740;GO:0043097;GO:0044206;GO:0044211
ENSDARG00000078975	GO:0003823;GO:0006910;GO:0006911;GO:0006958;GO:0009897;GO:0034987;GO:0042571;GO:0042742;GO:0045087;GO:0050853;GO:0050871;GO:0072562
ENSDARG00000078992	GO:0001525;GO:0004672;GO:0004674;GO:0005524;GO:0005575;GO:0006468
ENSDARG00000078997	GO:0000166;GO:0004672;GO:0004674;GO:0005524;GO:0006468;GO:0016301;GO:0016310;GO:0016740;GO:0035556
ENSDARG00000078998	GO:0016020;GO:0016021
ENSDARG00000079009	GO:0000166;GO:0005215;GO:0005524;GO:0005887;GO:0006810;GO:0006869;GO:0006911;GO:0016020;GO:0016021;GO:0016887;GO:0033344;GO:0034186;GO:0042626;GO:0043231;GO:0043691
ENSDARG00000079010	GO:0003676;GO:0046872
ENSDARG00000079015	GO:0000724;GO:0003697;GO:0005634;GO:0005813;GO:0006281;GO:0006355;GO:0007283;GO:0007530;GO:0008585;GO:0043015;GO:0051276;GO:0051298
ENSDARG00000079024	GO:0004672;GO:0004674;GO:0005524;GO:0005737;GO:0006468;GO:0007165;GO:0043231
ENSDARG00000079027	GO:0003007;GO:0008376;GO:0008593;GO:0016020;GO:0016757;GO:0032580;GO:0033339;GO:0050650;GO:0060041;GO:0060042;GO:0060536;GO:0060876
ENSDARG00000079029	GO:0000166;GO:0004004;GO:0004386;GO:0005524;GO:0005681;GO:0006396;GO:0016787;GO:0044822
ENSDARG00000079035	GO:0003676;GO:0046872
ENSDARG00000079036	GO:0003676;GO:0008270;GO:0046872
ENSDARG00000079045	GO:0004871;GO:0004930;GO:0007165;GO:0007186;GO:0009881;GO:0016020;GO:0016021;GO:0018298;GO:0050896
ENSDARG00000079049	GO:0003674;GO:0005575
ENSDARG00000079050	GO:0004888;GO:0004930;GO:0007166;GO:0007186;GO:0016020;GO:0016021
ENSDARG00000079065	GO:0003674;GO:0005575;GO:0008150
ENSDARG00000079074	GO:0005856
ENSDARG00000079075	GO:0016020;GO:0017128
ENSDARG00000079076	GO:0001764;GO:0004252;GO:0006508;GO:0021549;GO:0021587;GO:0021707;GO:0021953
ENSDARG00000079089	GO:0003674;GO:0005575;GO:0008150
ENSDARG00000079102	GO:0005509;GO:0005576;GO:0016020;GO:0016021
ENSDARG00000079119	GO:0016020;GO:0016021
ENSDARG00000079123	GO:0004672;GO:0005524;GO:0006468
ENSDARG00000079124	GO:0003690;GO:0005739;GO:0006355
ENSDARG00000079128	GO:0000045;GO:0000407;GO:0003674;GO:0006914;GO:0006995;GO:0016023;GO:0032258;GO:0034271;GO:0034272;GO:0044804;GO:0045324;GO:0090398
ENSDARG00000079129	GO:0004871;GO:0004930;GO:0007165;GO:0007186;GO:0007601;GO:0007602;GO:0009881;GO:0016020;GO:0016021;GO:0018298;GO:0050896
ENSDARG00000079131	GO:0000124;GO:0003713;GO:0005634;GO:0006351;GO:0006355;GO:0008270;GO:0016568;GO:0016578;GO:0045893;GO:0046872;GO:0071819
ENSDARG00000079143	GO:0007271;GO:0016020;GO:0016021;GO:0033130;GO:0034394;GO:0043005;GO:0043025;GO:0043231
ENSDARG00000079155	GO:0016020;GO:0016021
ENSDARG00000079158	GO:0002574;GO:0005125;GO:0005179;GO:0005576;GO:0008283;GO:0035726
ENSDARG00000079160	GO:0000166;GO:0005524;GO:0016209;GO:0016491;GO:0032542;GO:0055114
ENSDARG00000079161	GO:0007416;GO:0045202;GO:0046872;GO:0048786
ENSDARG00000079163	GO:0005254;GO:0005887;GO:0016020;GO:0016021;GO:0034707;GO:1902476
ENSDARG00000079166	GO:0004180;GO:0006508;GO:0008233;GO:0008237;GO:0008241;GO:0016020;GO:0016021;GO:0016787;GO:0046872
ENSDARG00000079170	GO:0003674;GO:0008150;GO:0016020;GO:0016021
ENSDARG00000079175	GO:0016020;GO:0016021
ENSDARG00000079183	GO:0004784;GO:0005507;GO:0005615;GO:0005737;GO:0006801;GO:0008270;GO:0016491;GO:0046872;GO:0055114
ENSDARG00000079185	GO:0003956;GO:0006471;GO:0016740;GO:0016757
ENSDARG00000079187	GO:0003677;GO:0003700;GO:0005634;GO:0006351;GO:0006355
ENSDARG00000079191	GO:0016020;GO:0016021
ENSDARG00000079198	GO:0004197;GO:0004843;GO:0006355;GO:0006508;GO:0006511;GO:0006914;GO:0008233;GO:0008234;GO:0008242;GO:0008270;GO:0008283;GO:0010506;GO:0016579;GO:0016787;GO:0036459;GO:0043130;GO:0046872;GO:0050821;GO:0070536
ENSDARG00000079204	GO:0004222;GO:0006508;GO:0008237;GO:0016020;GO:0016021
ENSDARG00000079217	GO:0001654;GO:0001843;GO:0005929;GO:0007369;GO:0010842;GO:0016020;GO:0034464;GO:0042384;GO:0048793;GO:0097205
ENSDARG00000079219	GO:0003924;GO:0005525;GO:0005741;GO:0008053;GO:0016021
ENSDARG00000079222	GO:0003676;GO:0008150;GO:0046872
ENSDARG00000079227	GO:0005575;GO:0008150
ENSDARG00000079229	GO:0003676;GO:0046872
ENSDARG00000079231	GO:0003333;GO:0015171;GO:0015179;GO:0015297;GO:0016020;GO:0016021
ENSDARG00000079233	GO:0003677;GO:0003700;GO:0005634;GO:0005667;GO:0006351;GO:0006355
ENSDARG00000079234	GO:0004672;GO:0004674;GO:0005524;GO:0005576;GO:0006468;GO:0006869;GO:0007017;GO:0008289;GO:0016020;GO:0016021;GO:0042157
ENSDARG00000079238	GO:0005622;GO:0008270;GO:0046872
ENSDARG00000079244	GO:0005783;GO:0005789;GO:0006506;GO:0016020;GO:0016021;GO:0016740;GO:0016746
ENSDARG00000079248	GO:0003674;GO:0005575;GO:0008150
ENSDARG00000079251	GO:0004872;GO:0005887;GO:0007158;GO:0009986;GO:0016020;GO:0016021;GO:0042043;GO:0045202;GO:0048488;GO:0050804;GO:0097104;GO:0097105
ENSDARG00000079252	GO:0003674;GO:0005575;GO:0008150
ENSDARG00000079253	GO:0004435;GO:0004871;GO:0005509;GO:0006629;GO:0007165;GO:0008081;GO:0016042;GO:0016787;GO:0035556;GO:0048015;GO:0050429
ENSDARG00000079255	GO:0003674;GO:0008150;GO:0016020;GO:0016021
ENSDARG00000079263	GO:0003676;GO:0046872
ENSDARG00000079266	GO:0000981;GO:0003419;GO:0003677;GO:0003700;GO:0005634;GO:0006355;GO:0030154;GO:0043565;GO:0048703
ENSDARG00000079267	GO:0003674;GO:0005575;GO:0008150
ENSDARG00000079271	GO:0005575;GO:0008152;GO:0016491
ENSDARG00000079272	GO:0003674;GO:0008150;GO:0016020;GO:0016021
ENSDARG00000079274	GO:0004252;GO:0005615;GO:0006508;GO:0008233;GO:0008236;GO:0016787
ENSDARG00000079278	GO:0003677;GO:0005575;GO:0006310;GO:0015074
ENSDARG00000079281	GO:0004672;GO:0005524;GO:0006468
ENSDARG00000079286	GO:0004674;GO:0005085;GO:0005089;GO:0005096;GO:0006468;GO:0007165;GO:0016020;GO:0035023;GO:0035556
ENSDARG00000079291	GO:0005085;GO:0007264;GO:0035556
ENSDARG00000079294	GO:0004871;GO:0004888;GO:0004930;GO:0004984;GO:0005886;GO:0007165;GO:0007186;GO:0007608;GO:0016020;GO:0016021;GO:0050896;GO:0050907
ENSDARG00000079295	GO:0005216;GO:0005244;GO:0005245;GO:0005262;GO:0005886;GO:0005891;GO:0006810;GO:0006811;GO:0006816;GO:0008331;GO:0016020;GO:0016021;GO:0034765;GO:0055085;GO:0070588;GO:0086010
ENSDARG00000079296	GO:0003323;GO:0005179;GO:0005576;GO:0005615;GO:0007188;GO:0010737;GO:0031769;GO:0035774;GO:0042594;GO:0043066
ENSDARG00000079302	GO:0033333;GO:0051216
ENSDARG00000079305	GO:0005344;GO:0005506;GO:0005833;GO:0006810;GO:0015671;GO:0019825;GO:0020037;GO:0046872
ENSDARG00000079306	GO:0017015
ENSDARG00000079308	GO:0005524
ENSDARG00000079310	GO:0001574;GO:0003836;GO:0005794;GO:0006486;GO:0008373;GO:0009311;GO:0016020;GO:0016021;GO:0016740;GO:0016757;GO:0018279;GO:0030173
ENSDARG00000079315	GO:0008270;GO:0046872
ENSDARG00000079323	GO:0005886;GO:0015026;GO:0030509;GO:0046658
ENSDARG00000079326	GO:0005634;GO:0006336;GO:0031491
ENSDARG00000079327	GO:0005509;GO:0030198;GO:0035122;GO:0043589;GO:0090497
ENSDARG00000079329	GO:0005654;GO:0008270;GO:0032436;GO:0046872;GO:0061630
ENSDARG00000079333	GO:0002639;GO:0005125;GO:0005164;GO:0005174;GO:0005615;GO:0006955;GO:0009897;GO:0016020;GO:0016021
ENSDARG00000079336	GO:0007160;GO:0009986;GO:0016020;GO:0016021
ENSDARG00000079340	GO:0006855;GO:0015238;GO:0015297;GO:0016020;GO:0016021;GO:0055085
ENSDARG00000079347	GO:0005575;GO:0008150
ENSDARG00000079350	GO:0003676;GO:0046872
ENSDARG00000079353	GO:0016020;GO:0016021
ENSDARG00000079355	GO:0004860;GO:0005737;GO:0006469;GO:0016020;GO:0016021;GO:0019221;GO:0046426
ENSDARG00000079361	GO:0000166;GO:0005524;GO:0016020;GO:0016021;GO:0016887
ENSDARG00000079366	GO:0003779;GO:0005737;GO:0007015;GO:0008157;GO:0014069;GO:0015629;GO:0019722;GO:0030425;GO:0031175;GO:0042127;GO:0050804;GO:0051015
ENSDARG00000079369	GO:0016020;GO:0016021
ENSDARG00000079371	GO:0016020;GO:0016021
ENSDARG00000079372	GO:0016020;GO:0016021
ENSDARG00000079373	GO:0000978;GO:0000982;GO:0003677;GO:0003700;GO:0005634;GO:0006355;GO:0006357;GO:0043565
ENSDARG00000079376	GO:0004197;GO:0005615;GO:0005764;GO:0006508;GO:0008233;GO:0008234;GO:0016787;GO:0051603
ENSDARG00000079387	GO:0016020;GO:0016021
ENSDARG00000079393	GO:0004252;GO:0005044;GO:0006508;GO:0016020
ENSDARG00000079396	GO:0016020;GO:0016021
ENSDARG00000079397	GO:0005634;GO:0005829;GO:0010842;GO:0016301;GO:0042461;GO:1902176
ENSDARG00000079401	GO:0003674;GO:0005575;GO:0008150
ENSDARG00000079402	GO:0003674;GO:0016020;GO:0019885
ENSDARG00000079415	GO:0016020;GO:0016021
ENSDARG00000079443	GO:0003674;GO:0005575;GO:0008150
ENSDARG00000079452	GO:0000166;GO:0003676;GO:0003723;GO:0005575;GO:0008150
ENSDARG00000079453	GO:0000166;GO:0000287;GO:0004012;GO:0005524;GO:0005794;GO:0005886;GO:0007030;GO:0015914;GO:0016020;GO:0016021;GO:0016787;GO:0046872
ENSDARG00000079455	GO:0004872;GO:0005887;GO:0007155;GO:0007158;GO:0009986;GO:0016020;GO:0016021;GO:0042043;GO:0045202;GO:0048488;GO:0050804;GO:0050808;GO:0097104;GO:0097105
ENSDARG00000079457	GO:0006281;GO:0043240
ENSDARG00000079467	GO:0005089;GO:0035023
ENSDARG00000079473	GO:0000166;GO:0004672;GO:0004674;GO:0004709;GO:0004713;GO:0005524;GO:0006468;GO:0016301;GO:0016310;GO:0016740
ENSDARG00000079479	GO:0004871;GO:0004930;GO:0007165;GO:0007186;GO:0016020;GO:0016021
ENSDARG00000079484	GO:0005249;GO:0006813;GO:0008076;GO:0015269;GO:0016020;GO:0016021
ENSDARG00000079488	GO:0005575;GO:0008150;GO:0008270;GO:0046872
ENSDARG00000079496	GO:0005794;GO:0006810
ENSDARG00000079497	GO:0005575;GO:0008150
ENSDARG00000079500	GO:0000166;GO:0003777;GO:0005524;GO:0005871;GO:0005874;GO:0007018;GO:0008017;GO:0016887
ENSDARG00000079502	GO:0001733;GO:0005794;GO:0009247;GO:0016020;GO:0016021
ENSDARG00000079504	GO:0003924;GO:0005525;GO:0005739;GO:0005741;GO:0007409;GO:0007528;GO:0008053;GO:0016020;GO:0016021;GO:0019896;GO:0030097;GO:0048662
ENSDARG00000079516	GO:0008150;GO:0016020;GO:0016021;GO:0043231;GO:0051537
ENSDARG00000079519	GO:0005509
ENSDARG00000079524	GO:0003676;GO:0008270;GO:0046872
ENSDARG00000079525	GO:0016020;GO:0016021;GO:0030001;GO:0046873;GO:0055085
ENSDARG00000079530	GO:0005078;GO:0005737;GO:0007257;GO:0008432;GO:0016192;GO:0019894;GO:0030159
ENSDARG00000079532	GO:0008152;GO:0008168;GO:0008757
ENSDARG00000079537	GO:0005622;GO:0008270;GO:0046872
ENSDARG00000079542	GO:0007165;GO:0008289
ENSDARG00000079543	GO:0005737;GO:0016787;GO:0016810
ENSDARG00000079547	GO:0003676;GO:0046872
ENSDARG00000079549	GO:0005096;GO:0005737;GO:0005886;GO:0007266;GO:0008360;GO:0017049;GO:0030838;GO:0031274
ENSDARG00000079550	GO:0005164;GO:0006955;GO:0016020;GO:0016021;GO:0042517;GO:0055113
ENSDARG00000079553	GO:0002286;GO:0002468;GO:0009986;GO:0016020;GO:0016021
ENSDARG00000079555	GO:0003674;GO:0005575;GO:0007275
ENSDARG00000079564	GO:0000166;GO:0003774;GO:0003779;GO:0005524;GO:0016459;GO:0035050;GO:0055005
ENSDARG00000079570	GO:0001501;GO:0033335;GO:0033336;GO:0033337;GO:0033338;GO:0033339;GO:0033340
ENSDARG00000079571	GO:0005886;GO:0006810;GO:0006811;GO:0006814;GO:0008643;GO:0015293;GO:0016020;GO:0016021;GO:0016324;GO:0055085
ENSDARG00000079584	GO:0003674;GO:0005575;GO:0008150
ENSDARG00000079585	GO:0000166;GO:0004672;GO:0004674;GO:0005524;GO:0005622;GO:0006468;GO:0007165;GO:0016301;GO:0016310;GO:0016740;GO:0018105;GO:0035556
ENSDARG00000079586	GO:0004890;GO:0005216;GO:0005230;GO:0005886;GO:0006810;GO:0006811;GO:0016020;GO:0016021;GO:0030054;GO:0045202;GO:1902711
ENSDARG00000079602	GO:0005261;GO:0005887;GO:0016020;GO:0016021;GO:0034220
ENSDARG00000079603	GO:0004993;GO:0005230;GO:0005232;GO:0006810;GO:0006811;GO:0007210;GO:0016020;GO:0016021
ENSDARG00000079605	GO:0000179;GO:0003880;GO:0004809;GO:0005634;GO:0005737;GO:0005829;GO:0006355;GO:0006479;GO:0008168;GO:0008169;GO:0008170;GO:0008171;GO:0008172;GO:0008173;GO:0008174;GO:0008175;GO:0008276;GO:0008425;GO:0008469;GO:0008649;GO:0008650;GO:0008757;GO:0008988;GO:0009008;GO:0009019;GO:0009383;GO:0016205;GO:0016273;GO:0016274;GO:0016278;GO:0016279;GO:0016300;GO:0016423;GO:0016426;GO:0016427;GO:0016428;GO:0016429;GO:0016433;GO:0016434;GO:0016435;GO:0016436;GO:0016740;GO:0018423;GO:0018707;GO:0019702;GO:0019918;GO:0030792;GO:0032259;GO:0034541;GO:0034807;GO:0034931;GO:0034933;GO:0035246;GO:0043770;GO:0043776;GO:0043777;GO:0043780;GO:0043782;GO:0043791;GO:0043803;GO:0043827;GO:0043833;GO:0043834;GO:0043851;GO:0043852;GO:0048742;GO:0051994;GO:0051995;GO:0052624;GO:0052665;GO:0052666;GO:0052667;GO:0052735;GO:0070677;GO:0071424;GO:0080012
ENSDARG00000079611	GO:0001755;GO:0005615;GO:0016020;GO:0016021;GO:0030215;GO:0030335;GO:0045499;GO:0048843;GO:0050919;GO:0071526
ENSDARG00000079613	GO:0003676;GO:0003700;GO:0005634;GO:0006366;GO:0007165;GO:0022008;GO:0043565;GO:0044212;GO:0046872
ENSDARG00000079614	GO:0005622;GO:0008270;GO:0046872
ENSDARG00000079620	GO:0005887;GO:0007155;GO:0007413;GO:0007420;GO:0016020;GO:0016021;GO:0042552
ENSDARG00000079623	GO:0003674;GO:0005575
ENSDARG00000079624	GO:0005546;GO:0005634;GO:0005737;GO:0005886;GO:0008013;GO:0008289;GO:0016020;GO:0016055;GO:0030178;GO:0090090;GO:0090263
ENSDARG00000079625	GO:0000166;GO:0004674;GO:0005524;GO:0006281;GO:0008630;GO:0016301;GO:0016310;GO:0016740;GO:0016773
ENSDARG00000079626	GO:0000981;GO:0003677;GO:0003700;GO:0005634;GO:0006355;GO:0030154;GO:0043565
ENSDARG00000079632	GO:0003674;GO:0005634;GO:0006260
ENSDARG00000079636	GO:0003674;GO:0005575;GO:0008150
ENSDARG00000079637	GO:0004674;GO:0005524;GO:0006468
ENSDARG00000079647	GO:0003674;GO:0007043;GO:0007507;GO:0016020;GO:0016021
ENSDARG00000079651	GO:0004176;GO:0004222;GO:0005524;GO:0005743;GO:0006461;GO:0006508;GO:0008053;GO:0008237;GO:0008270;GO:0016020;GO:0016021;GO:0034982;GO:0042407;GO:0045041
ENSDARG00000079653	GO:0004497;GO:0005506;GO:0008395;GO:0016020;GO:0016021;GO:0016491;GO:0016705;GO:0020037;GO:0046872;GO:0055114
ENSDARG00000079654	GO:0001574;GO:0003836;GO:0005794;GO:0006486;GO:0008373;GO:0009311;GO:0016020;GO:0016021;GO:0016740;GO:0016757;GO:0018279;GO:0030173
ENSDARG00000079660	GO:0008270;GO:0016020;GO:0016021;GO:0016740;GO:0016746;GO:0019706;GO:0046872
ENSDARG00000079664	GO:0003884;GO:0005575;GO:0016491;GO:0046416;GO:0055114;GO:0071949
ENSDARG00000079671	GO:0005887;GO:0006644;GO:0007165;GO:0007409;GO:0016020;GO:0016021;GO:0042577;GO:0046839
ENSDARG00000079684	GO:0005634;GO:0006352;GO:0046982;GO:0051090
ENSDARG00000079686	GO:0004596;GO:0006474;GO:0008080;GO:0031417
ENSDARG00000079697	GO:0003674;GO:0005575;GO:0008150
ENSDARG00000079698	GO:0003674;GO:0016567;GO:0035556
ENSDARG00000079699	GO:0000981;GO:0003677;GO:0003700;GO:0005634;GO:0006355;GO:0009653;GO:0030154;GO:0043565
ENSDARG00000079700	GO:0005794;GO:0006486;GO:0008378;GO:0016020;GO:0016021;GO:0016740;GO:0016757
ENSDARG00000079702	GO:0000132;GO:0000776;GO:0005813;GO:0005874;GO:0005875;GO:0005938;GO:0007097;GO:0007281;GO:0008017;GO:0008090;GO:0022008;GO:0031023;GO:0045502;GO:0047496;GO:2000574
ENSDARG00000079705	GO:0005096;GO:0005737;GO:0005886
ENSDARG00000079706	GO:0003674;GO:0005575;GO:0008150
ENSDARG00000079713	GO:0005576;GO:0006955;GO:0008009
ENSDARG00000079717	GO:0000166;GO:0003676;GO:0005575
ENSDARG00000079725	GO:0000166;GO:0003676;GO:0004004;GO:0004386;GO:0005524;GO:0006396;GO:0008026;GO:0016787;GO:0030529;GO:0044822
ENSDARG00000079731	GO:0000166;GO:0003777;GO:0005524;GO:0005871;GO:0005874;GO:0007018;GO:0008017;GO:0016887;GO:0030705
ENSDARG00000079738	GO:0003676;GO:0030903;GO:0046872
ENSDARG00000079745	GO:0005737
ENSDARG00000079751	GO:0000166;GO:0005509;GO:0005525;GO:0007264;GO:0007368;GO:0015031;GO:0016020;GO:0016021;GO:0042074;GO:0055113;GO:0060972;GO:0061371;GO:0071907;GO:1900164
ENSDARG00000079752	GO:0004867;GO:0005575
ENSDARG00000079756	GO:0004672;GO:0005524;GO:0005925;GO:0006468;GO:0015629
ENSDARG00000079760	GO:0003676;GO:0003700;GO:0046872
ENSDARG00000079766	GO:0000166;GO:0002481;GO:0002485;GO:0002489;GO:0002591;GO:0005524;GO:0006810;GO:0016020;GO:0016021;GO:0016887;GO:0042626;GO:0055085
ENSDARG00000079777	GO:0000226;GO:0005516;GO:0005874;GO:0008017
ENSDARG00000079779	GO:0001755;GO:0005575;GO:0007155;GO:0007165;GO:0007275
ENSDARG00000079783	GO:0003676
ENSDARG00000079802	GO:0004059;GO:0007623;GO:0008080;GO:0009416;GO:0009648;GO:0016407;GO:0016740;GO:0016746;GO:0045938
ENSDARG00000079808	GO:0005178;GO:0005887;GO:0007155;GO:0016020;GO:0016021;GO:0016337
ENSDARG00000079811	GO:0008270;GO:0017137;GO:0032456;GO:0046872
ENSDARG00000079815	GO:0003674;GO:0005739;GO:0005759;GO:0008150
ENSDARG00000079816	GO:0004252;GO:0016020;GO:0016021
ENSDARG00000079823	GO:0004591;GO:0006103;GO:0009353
ENSDARG00000079824	GO:0007155;GO:0016020;GO:0016021;GO:0042246
ENSDARG00000079827	GO:0003676
ENSDARG00000079835	GO:0003824;GO:0004553;GO:0004559;GO:0005773;GO:0005975;GO:0006013;GO:0006517;GO:0008152;GO:0008270;GO:0008933;GO:0015923;GO:0015924;GO:0015925;GO:0015926;GO:0015927;GO:0015928;GO:0015929;GO:0016160;GO:0016787;GO:0016798;GO:0030246;GO:0044653;GO:0044654;GO:0046872;GO:0052736;GO:0052769;GO:0052859
ENSDARG00000079840	GO:0005216;GO:0005249;GO:0005267;GO:0006810;GO:0006811;GO:0006813;GO:0008076;GO:0010996;GO:0015269;GO:0016020;GO:0016021;GO:0055085;GO:0060072;GO:0071805
ENSDARG00000079847	GO:0003674
ENSDARG00000079848	GO:0003922;GO:0005524;GO:0005575;GO:0006164;GO:0006177;GO:0016462
ENSDARG00000079850	GO:0000226;GO:0005509;GO:0005886;GO:0007155;GO:0007156;GO:0007343;GO:0016020;GO:0016021;GO:0036302;GO:0060471
ENSDARG00000079858	GO:0016020;GO:0016021
ENSDARG00000079873	GO:0005337;GO:0006810;GO:0008504;GO:0016020;GO:0016021;GO:0055085
ENSDARG00000079878	GO:0016020;GO:0016021
ENSDARG00000079880	GO:0004871;GO:0004930;GO:0007165;GO:0007186;GO:0016020;GO:0016021;GO:0050896;GO:0050909
ENSDARG00000079884	GO:0008270;GO:0046872
ENSDARG00000079891	GO:0005829;GO:0048471
ENSDARG00000079892	GO:0002116;GO:0005887;GO:0007162;GO:0008360;GO:0016020;GO:0016021;GO:0017154;GO:0030334;GO:0043087;GO:0050772;GO:0071526;GO:1902287
ENSDARG00000079897	GO:0005044;GO:0006955;GO:0016020;GO:0016021;GO:0030247
ENSDARG00000079903	GO:0016020;GO:0016021
ENSDARG00000079907	GO:0004871;GO:0004930;GO:0004957;GO:0007165;GO:0007186;GO:0016020;GO:0016021
ENSDARG00000079908	GO:0016020;GO:0016021
ENSDARG00000079914	GO:0003674;GO:0008150;GO:0016020;GO:0016021
ENSDARG00000079917	GO:0007165
ENSDARG00000079922	GO:0003676;GO:0008285;GO:0046872
ENSDARG00000079930	GO:0003676;GO:0046872
ENSDARG00000079932	GO:0004177;GO:0005622;GO:0005737;GO:0006508;GO:0008235;GO:0019538;GO:0030145
ENSDARG00000079933	GO:0016020;GO:0016021;GO:0055085
ENSDARG00000079934	GO:0005794;GO:0006810
ENSDARG00000079946	GO:0004506;GO:0016020;GO:0016021;GO:0016491;GO:0050660;GO:0055114
ENSDARG00000079949	GO:0003674;GO:0005575
ENSDARG00000079958	GO:0004871;GO:0004930;GO:0007165;GO:0007186;GO:0016020;GO:0016021
ENSDARG00000079962	GO:0005509;GO:0005544;GO:0016020;GO:0019905;GO:0030276
ENSDARG00000079964	GO:0003677;GO:0005634;GO:0006355;GO:0007275;GO:0007422;GO:0014032;GO:0042254;GO:0043565;GO:0048703;GO:0051216;GO:0060037
ENSDARG00000079967	GO:0000166;GO:0004672;GO:0004674;GO:0004697;GO:0005524;GO:0005737;GO:0006468;GO:0016301;GO:0016310;GO:0016740;GO:0035556;GO:0046872
ENSDARG00000079973	GO:0001522;GO:0003723;GO:0005575;GO:0009451;GO:0009982
ENSDARG00000079978	GO:0003674;GO:0005575;GO:0008150
ENSDARG00000079980	GO:0016020;GO:0016021
ENSDARG00000079985	GO:0004190;GO:0006508
ENSDARG00000079987	GO:0003823;GO:0006910;GO:0006911;GO:0006958;GO:0009897;GO:0034987;GO:0042571;GO:0042742;GO:0045087;GO:0050853;GO:0050871;GO:0072562
ENSDARG00000079992	GO:0006508;GO:0008234
ENSDARG00000079997	GO:0016491;GO:0055114
ENSDARG00000080000	GO:0006810;GO:0016020;GO:0016021
ENSDARG00000080006	GO:0003674;GO:0007399;GO:0008045;GO:0016020;GO:0016021
ENSDARG00000080009	GO:0000785;GO:0000976;GO:0003677;GO:0003682;GO:0005677;GO:0006342;GO:0031507
ENSDARG00000080018	GO:0000166;GO:0003777;GO:0005524;GO:0005871;GO:0005874;GO:0007018;GO:0008017;GO:0016192;GO:0016887;GO:0030705
ENSDARG00000080675	GO:0007160;GO:0007605;GO:0009986;GO:0016020;GO:0016021
ENSDARG00000083189	GO:0007165
ENSDARG00000086017	GO:0000166;GO:0003723;GO:0005622;GO:0005634;GO:0005737;GO:0006406;GO:0006810;GO:0016973;GO:0044822;GO:0051028
ENSDARG00000086033	GO:0003674;GO:0005887;GO:0007166;GO:0016020;GO:0016021;GO:0045747;GO:0090002
ENSDARG00000086034	GO:0004872;GO:0005102;GO:0005887;GO:0005913;GO:0007156;GO:0007157;GO:0008037;GO:0016020;GO:0016021;GO:0042803;GO:0050839
ENSDARG00000086037	GO:0016020;GO:0016021
ENSDARG00000086048	GO:0005525
ENSDARG00000086055	GO:0000981;GO:0003677;GO:0003700;GO:0005634;GO:0006351;GO:0006355;GO:0009653;GO:0030154;GO:0043565
ENSDARG00000086070	GO:0005102;GO:0005104;GO:0005576;GO:0008083;GO:0008543;GO:0048703
ENSDARG00000086075	GO:0004842;GO:0005634;GO:0006511;GO:0008270;GO:0046872
ENSDARG00000086091	GO:0005516;GO:0006813;GO:0015269;GO:0016020;GO:0016021;GO:0016286
ENSDARG00000086103	GO:0005215;GO:0006810;GO:0006820;GO:0016020;GO:0016021;GO:0022857;GO:0055085
ENSDARG00000086126	GO:0005622;GO:0008270;GO:0046872
